anime_id,people_id,staff_role
6645,380,Theme Song Performance
4192,380,Theme Song Performance
9936,380,Theme Song Performance
23277,380,Inserted Song Performance
10109,380,Theme Song Performance
5667,380,Theme Song Performance
90,12407,ADR Director
91,12407,ADR Director
2273,12407,ADR Director
2251,661,Producer
109,661,Production Assistant
2205,661,Production Assistant
1682,661,Producer
67,661,Producer
57,661,Producer
68,661,Producer
1818,661,Producer
1482,661,Producer
2025,661,Producer
904,661,Post-Production Assistant
430,661,"Producer, Production Assistant"
1571,661,Producer
1490,661,Production Assistant
973,661,Producer
134,661,Production Assistant
1486,661,Production Assistant
1559,661,Producer
478,661,Producer
25,661,Post-Production Assistant
38397,41814,Original Creator
39689,41814,Original Creator
38199,48507,Theme Song Performance (ED)
27991,32751,Theme Song Performance (ED)
29301,32751,Theme Song Performance
32542,32751,Theme Song Performance (OP)
23151,32751,Theme Song Performance (ED 4 & 9)
24893,32751,Theme Song Performance (ED)
30382,20795,"Theme Song Performance (ED), Inserted Song Performance"
31737,20795,"Theme Song Performance, Inserted Song Performance"
15379,20795,Theme Song Performance (ED)
22225,20795,Theme Song Performance (OP)
35994,20795,Theme Song Performance (ED)
25835,20795,"Theme Song Performance (ED1, ED2)"
31914,20795,Theme Song Performance
21507,20795,Theme Song Performance (ED)
15731,20795,Theme Song Performance
19953,20795,Theme Song Performance
43488,54619,Director
48391,9813,Director
521,9813,"Storyboard (ep 50), Episode Director (ep 50)"
1110,9813,"Storyboard (eps 3, 9, 15, 21, 27, 32, 38), Episode Director (eps 3, 9, 15, 21, 27, 32, 38)"
6324,9813,"Director, Storyboard (eps 1, 4, 8, 10, 12, OP, ED), Episode Director (OP, ED)"
21,9813,"Assistant Director (eps 115, 119, 122, 125, 128, 130, 134, 137, 141, 1)"
9922,9813,"Director, Storyboard (eps 1, 7, 12, OP, ED), Episode Director (ep 9, OP)"
6979,9813,"Director, Storyboard (eps 1, 7, OP, ED2), Episode Director (OP, ED2)"
3086,9813,Director
41062,9813,Director
19157,9813,"Director, Storyboard (eps 1, 6, 9, 25, 72, 77, 162, 179, OP1-OP6, ED6, E), Episode Director (ED6, ED8)"
24591,9813,Director
28257,9813,Director
32222,9813,"Director, Storyboard"
34471,9813,"Director, Storyboard"
6965,416,Theme Song Performance
3273,416,"Theme Song Performance (ED), Inserted Song Performance"
3276,416,Theme Song Performance (ED)
21563,88,Theme Song Performance
10460,88,Inserted Song Performance
31174,88,"Theme Song Performance, Inserted Song Performance"
35067,88,Theme Song Performance (ED)
42391,88,Theme Song Performance (ED)
32026,88,Theme Song Performance
34238,88,Theme Song Performance (ED)
26159,88,Theme Song Performance
37662,88,Theme Song Performance (OP)
7711,24703,Original Creator
4342,7418,Theme Song Performance (ED)
13655,7418,"Theme Song Performance (OP, ED)"
20517,7418,Theme Song Performance (OP)
18195,7418,Theme Song Performance (ED)
28105,7418,Theme Song Performance
41456,40526,Theme Song Performance (ED)
3228,5169,"Theme Song Lyrics (ep 5-12), Theme Song Performance (ep 5-12)"
1373,7048,Theme Song Performance
235,7048,Theme Song Performance (Shoudou)
781,7048,Theme Song Performance (One)
1365,7048,Theme Song Performance (Everlasting)
1506,7048,Theme Song Performance (Yuruginaimono Hitotsu)
9963,7048,Theme Song Performance
32005,7048,Theme Song Performance
33885,7048,Music
2174,7048,Theme Song Performance
2012,7048,"Theme Song Performance (#01: ""Mienai Chikara"")"
5129,7048,Theme Song Performance (OP)
8310,7048,Theme Song Performance
5178,9529,Music
8206,11210,Theme Song Performance
42483,51636,Director
42484,51636,Director
1157,116,Theme Song Performance (OP)
74,116,Theme Song Performance
16982,116,Theme Song Performance
1725,116,Theme Song Performance (OP & ED)
77,116,Inserted Song Performance (11)
35984,116,Inserted Song Performance
10153,116,Inserted Song Performance
521,116,Inserted Song Performance (Sara.)
1688,116,Theme Song Performance (ED)
3467,116,Theme Song Performance
6023,116,Theme Song Performance (ED)
1538,116,"Theme Song Performance (ED song ""Pumpkin Ondo"" (ep 18) and another ED song)"
5671,116,"Theme Song Performance (ED1, ED2, ED3)"
10406,116,Theme Song Performance (ED)
5141,116,Theme Song Performance (OP)
1520,621,"Script (ep 8, 9), ADR Director (ep 7-10)"
32086,621,ADR Director
1050,621,Script
35120,621,ADR Director
2952,621,ADR Director
33797,621,ADR Director
32245,621,ADR Director
1698,621,ADR Director
20159,621,ADR Director
1080,621,"Script, ADR Director"
278,621,ADR Director
53,13709,"Key Animation (eps 16, 21, 24)"
5081,13709,"Storyboard (eps 1-5), Animation Director (eps 3-5), Assistant Director (Visual Director), Key Animation (eps 1-3, 5, 7-8, 10-15), Assistant Animation Director (eps 6, 9, 11, 15)"
2090,13709,"Key Animation (eps 3-4, 6)"
1482,13709,Storyboard (ep 22)
2961,13709,Key Animation
2397,13709,Key Animation
4789,13709,"Storyboard (eps 1, 3, 10)"
38544,13709,"Storyboard (ep 12), Key Animation (ep 12)"
2890,13709,Key Animation
1829,13709,Key Animation
820,13709,"Key Animation (eps 81, 90, 108)"
2804,13709,Key Animation
21855,13709,Setting (Production Design)
587,13709,"Storyboard, Episode Director"
2002,13709,"Storyboard (eps 2, 13)"
1852,13709,Key Animation (ep 12)
11239,13709,Key Animation (ep 8)
431,13709,Key Animation
598,13709,Key Animation (ep. 2)
1288,13709,In-Between Animation (Studio Lions)
2175,13709,Key Animation
9260,13709,Setting (Art Setting)
31757,13709,Setting (Art Setting)
31758,13709,Setting (Art Setting)
33263,13709,Key Animation (ep 1)
38256,13709,Key Animation (ep 1)
77,13709,"Storyboard (eps 5, 11), Key Animation (ep 11)"
1915,13709,Storyboard (ep 9)
11979,13709,Key Animation
5030,13709,"Storyboard (ep. 1), Key Animation (eps 1, 6), Setting (Production Design)"
9712,13709,Setting (Production Design)
10721,13709,"Storyboard (ep 9), Episode Director (ep 9), Animation Director (ep 9), Key Animation (eps 1, 9, OP1), Setting (ep 10)"
2488,13709,Key Animation
17074,13709,"Storyboard, Animation Director, Setting"
1209,13709,Key Animation
1546,13709,"Key Animation (eps 2-3, 5, 7-10, 12-14, 17, 19-20, 22-23, 25)"
597,13709,Key Animation
15689,13709,Setting (Production Design)
11597,13709,Setting (Production Design)
325,13709,Key Animation (ep 25)
561,13709,"Storyboard (ep 15), Episode Director (ep 15)"
818,13709,"Character Design, Animation Director (ep 1), Key Animation (eps 1, 12)"
37426,13709,"Director (Chief Director), Storyboard (eps 1, 4, 9), Episode Director (eps 4, 9), Animation Director (ep 9), Key Animation (eps 1-5, 7, 9)"
199,13709,Key Animation
440,13709,"Animation Director (ep 15, 20, 29, 37), Key Animation (OP, 15, 20, 26, 29, 37, 39)"
441,13709,"Chief Animation Director, Animation Director, Key Animation"
1517,13709,"Storyboard (eps 3, 6), Episode Director (ep 26), Animation Director (eps 13, 26), Key Animation (eps 20, 26)"
420,13709,Key Animation
696,13709,"Key Animation (eps 5, 10)"
343,13709,"Storyboard (eps 3, 26), Episode Director (ep 3), Assistant Director (Visual Director), Key Animation"
34498,13709,"Director, Storyboard, Setting (Art Setting), Layout (Key Layout)"
688,13709,Key Animation (ep 4)
34905,44596,Theme Song Performance (OP)
41529,44596,Theme Song Performance (OP1)
29687,44596,Theme Song Performance (OP2)
32582,44596,Theme Song Performance (OP1)
299,6801,Key Animation
15061,6801,Key Animation (OP2)
405,6801,Key Animation
33486,6801,Key Animation
36456,6801,"Key Animation (ep 10, 22)"
38408,6801,"Key Animation (eps 5, 13, 25)"
36896,6801,Key Animation
39565,6801,Key Animation
2127,6801,"Key Animation (eps 18, 38)"
31147,6801,Key Animation (ep 3)
32313,6801,"Key Animation (eps 2, 8, 11)"
8123,6801,Key Animation
1,6801,"Key Animation (eps 1, 5, 9, 12, 15, 18-20, 22, 24-26)"
5,6801,"Storyboard (action scene), Key Animation"
2025,6801,Key Animation (ep 1)
7338,6801,Key Animation (ep 4)
6573,6801,2nd Key Animation (ep 12)
898,6801,Key Animation
393,6801,Key Animation
12471,6801,Key Animation (ep 24)
121,6801,Key Animation
5114,6801,Key Animation
430,6801,Key Animation
1845,6801,Key Animation
1022,6801,"Animation Director (mecha, ep 3)"
5292,6801,Key Animation
42984,6801,Key Animation
11785,6801,Key Animation (ep 8)
6867,6801,Key Animation (Prototype)
16259,6801,Key Animation
20127,6801,"Key Animation (eps 1, 5, 10, 15, 20, 25, 30, 35, 45, 50, 59)"
24439,6801,Key Animation
34451,6801,Key Animation (ep 5)
33,6801,Key Animation (ep 21)
727,6801,"Key Animation (ep 2, 6, 7)"
467,6801,"Key Animation (ep 14, 19)"
237,6801,"Key Animation (ep 20, 27, 28, 33, 42)"
32182,6801,Key Animation (ep 8)
96,6801,Key Animation
81,6801,Key Animation (ep 7)
83,6801,Key Animation
12391,6801,Key Animation
30,6801,"Key Animation (ep 9, 24)"
466,6801,Key Animation
30276,6801,"Key Animation (ep 12, uncredited)"
853,6801,Key Animation (ep 1)
1792,6801,Key Animation
165,6801,Key Animation (15)
167,6801,Key Animation
440,6801,Key Animation (ep 1)
3588,6801,"Key Animation (ep 1, 8, 11, 15, 23, 30, 39, 45, 46, 50, 51, 2nd O)"
20057,6801,"Key Animation (ep 1, 7, 13)"
23327,6801,"Key Animation (eps 2, 4, 9, 13)"
12857,6801,Key Animation
8934,6801,"Key Animation (ep1, 25, OP1)"
2418,6801,Key Animation
182,6801,Key Animation
2113,6801,Key Animation (eps 5-6)
10294,6801,Key Animation
10717,6801,Key Animation
1459,6801,"Key Animation (ep 4, 13, 23, 39, 49)"
1460,6801,Key Animation (ep 6)
10798,6801,Key Animation (ep 11)
2364,6801,Key Animation (ep 9)
202,6801,"Key Animation (eps 3-4, 8, 11, 20), Assistant Animation Director (eps 24-26)"
1023,6801,"Key Animation (eps 1-2, 4)"
3325,6801,Key Animation
6676,40406,Episode Director (ep 10)
9513,40406,"Storyboard (eps 37, 47, 51, 55, 59), Episode Director (eps 10, 20, 29, 33, 37, 47, 51, 55, 59), Key Animation (ep 37), Assistant Animation Director (ep 37)"
40934,40406,Director
694,40406,"Animation Director (ep 23), Key Animation (ep 19), Assistant Animation Director (ep 19)"
6645,40406,Episode Director (ep 2)
8086,40406,"Storyboard (ep 5, 16), Episode Director (ep 2, 10, 19)"
6467,40406,Key Animation
11783,40406,"Storyboard (ep 12), Episode Director (ep 6, 12)"
13161,40406,"Storyboard (ep 7), Episode Director (ep 7, 11)"
15613,40406,Episode Director (ep 8)
2026,40406,Key Animation
33434,40406,"Storyboard (ep 11, 19, 27, 36)"
3349,40406,Episode Director
6774,40406,"Animation Director (ep 2, 7), Key Animation (ep 2, 7, 11)"
25283,40406,"Episode Director (ep 7), Key Animation (ep 3)"
23321,40406,"Storyboard (6 episodes), Episode Director (6 episodes)"
36902,40406,Storyboard (ep 10)
14833,40406,Episode Director (ep 11)
19257,40406,"Storyboard (ep 7), Key Animation (ep 1, 12)"
38098,40406,Director
6324,40406,Episode Director (ep 4)
33775,40406,Director
31680,40406,Assistant Director
33417,40406,Assistant Director
50760,40406,Director
36511,40406,Director
37799,40406,Director
30385,40406,Assistant Director
6586,40406,Episode Director (ep 12)
35284,3025,Original Character Design
4522,7363,Original Creator
2318,7363,Original Creator
2797,7363,Original Creator
3511,7363,Original Creator
3509,7363,Original Creator
3835,32985,Editing
8950,32985,Editing
47,32985,Editing
11737,32985,Editing
7193,32985,Editing (eps 7-8)
1596,32985,Editing
1028,32985,Editing
286,32985,Editing
1736,32985,Editing
288,32985,Editing
1589,32985,Editing
3625,32985,Editing
9513,32985,Editing
9120,32985,Editing
1681,32985,Editing
14345,32985,Editing
17677,32985,Editing
3389,32985,Editing
2495,32985,Editing
3522,32985,Editing
3763,32985,Editing
13807,32985,Director of Photography
292,32985,Editing
5177,32985,Editing
1684,32985,Editing
296,32985,Editing
1314,32985,Editing
1685,32985,Editing
5945,32985,Editing
226,32985,Editing
1299,32985,Editing
5136,32985,Editing
1333,32985,Editing
5594,32985,Editing
19871,32985,Editing
2890,32985,Editing
1600,32985,Editing
11593,32985,Editing
1829,32985,Editing
8215,32985,Editing
2617,32985,Editing
918,32985,Editing
7472,32985,Editing
15335,32985,Editing
9969,32985,Editing
15417,32985,Editing
34096,32985,Editing
28977,32985,Editing
4039,32985,Editing
133,32985,Editing
1933,32985,Editing
267,32985,Editing
8450,32985,Editing
13161,32985,Editing
515,32985,Editing
11673,32985,Editing
4211,32985,Editing
1030,32985,Editing
6937,32985,Editing
910,32985,Editing
1988,32985,Editing
578,32985,Editing
475,32985,Editing
431,32985,Editing
15377,32985,Editing
811,32985,Editing
26183,32985,Editing
14765,32985,Editing
2523,32985,Editing
141,32985,Editing
1116,32985,Editing
7711,32985,Editing
32832,32985,Editing
16662,32985,Editing
1556,32985,Editing
10460,32985,Editing
11739,32985,Editing
3323,32985,Editing
6261,32985,Editing
12237,32985,Editing
9333,32985,Editing
146,32985,Editing
412,32985,Editing
1032,32985,Editing
416,32985,Editing
1150,32985,Editing
2308,32985,Editing
2286,32985,Editing
1416,32985,Editing
1432,32985,Editing
1419,32985,Editing
952,32985,Editing
276,32985,Editing
277,32985,Editing
7066,32985,Editing
629,32985,Editing
630,32985,Editing
512,32985,Editing
4926,32985,Editing
2488,32985,Editing
1462,32985,Editing
585,32985,Editing
2614,32985,Editing
82,32985,Editing
164,32985,Editing
323,32985,Editing
1209,32985,Editing
3111,32985,Editing
800,32985,Editing
942,32985,Editing
9782,32985,Editing
1212,32985,Editing
40438,32985,Editing
23865,32985,Editing
22275,32985,Editing
1029,32985,Editing
1047,32985,Editing
10178,32985,Editing
1943,32985,Editing
16458,32985,Editing
5018,32985,Editing
610,32985,Editing
13173,32985,Editing
2522,32985,Editing
710,32985,Editing
4618,32985,Editing
46,32985,Editing
44,32985,Editing
1124,32985,Editing
290,32985,Editing
1381,32985,Editing
396,32985,Editing
397,32985,Editing
398,32985,Editing
399,32985,Editing
199,32985,Editing
533,32985,Editing
623,32985,Editing
4581,32985,Editing
5034,32985,Editing
5485,32985,Editing
4471,32985,Editing
15579,32985,Editing
2547,32985,Editing
6802,32985,Editing
8197,32985,Editing
10718,32985,Editing
8017,32985,Editing
8250,32985,Editing
7536,32985,Editing
9965,32985,Editing
420,32985,Editing
565,32985,Editing
3086,32985,Editing
28621,32985,Editing
6444,32985,Editing
8311,32985,Editing
5538,32985,Editing
174,32985,Editing
448,32985,Editing
513,32985,Editing
10005,32985,Editing
26,32985,Editing
40901,32985,Editing
759,32985,Editing
2577,32985,Editing
523,32985,Editing
415,32985,Editing
2715,32985,Editing
2699,32985,Editing
2700,32985,Editing
2516,32985,Editing
3317,32985,Editing
354,32985,Editing
16253,32985,Editing
743,32985,Editing
544,32985,Editing
961,32985,Editing
37682,32985,Editing
3761,32985,Editing
1024,32985,Editing
1290,32985,Editing
1897,32985,Editing
32311,5349,Theme Song Performance
7518,5349,Music
2759,5349,Theme Song Performance
3784,5349,Theme Song Performance
3785,5349,Theme Song Performance
3786,5349,Theme Song Performance (ED)
5016,5349,Music
1747,5349,Theme Song Performance
41025,5349,"Theme Song Composition (OP), Theme Song Lyrics (OP), Theme Song Performance (OP)"
35776,5349,Theme Song Composition
6666,5349,Music
37407,5349,Theme Song Performance (ED)
34085,5349,Theme Song Performance
31733,92,Theme Song Performance (ED)
28221,92,Theme Song Performance
9982,92,"Theme Song Performance (ED2), Inserted Song Performance (eps. 2)"
18393,92,Theme Song Performance
15883,92,Theme Song Performance (OP & ED)
429,92,Theme Song Performance (ED 1 & OP 1)
16123,92,Theme Song Performance
11867,2547,Original Creator
37716,19884,Theme Song Performance (ED)
35756,19884,Theme Song Performance
33731,19884,Theme Song Performance
32607,19884,Theme Song Performance (Girlish Number)
32686,19884,Theme Song Performance (ED)
28817,19884,Theme Song Performance
30307,19884,Theme Song Performance
23277,19884,Inserted Song Performance (ep 9)
22877,19884,Theme Song Performance (ED)
35589,19884,"Theme Song Performance (OP, ED)"
40901,19884,Theme Song Performance
35249,19884,"Theme Song Performance (OP, ED)"
24181,30973,"Director, Key Animation"
30617,30973,Director
35427,30973,Director
24197,30973,"Director, Key Animation"
5114,30973,"Storyboard (ED1), Episode Director (ED1), Character Design (ED1), Key Animation (ED1)"
7902,30973,"Director, Storyboard, Episode Director, Character Design, Key Animation"
10842,30973,"Director, Storyboard, Episode Director, Character Design, Key Animation"
38354,30973,Director
