id,title,english_title,type,source,start_air,end_air,season_premier,theme,rating,img_url
33709,Garo: Guren no Tsuki Special,Garo: Crimson Moon - The Butterfly of Time,Special,Original,2016-07-06,,,Demons,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/81489.jpg
37667,Heisei Matsue Kaidan,,ONA,Original,2015-04-09,2016-08-11,,Parody,G - All Ages,https://cdn.myanimelist.net/images/anime/1285/91682.jpg
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,,Special,Unknown,2000-12-05,,,,PG - Children,https://cdn.myanimelist.net/images/anime/9/9503.jpg
36780,Hanabira,,Music,Music,2011-10-06,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/6/88922.jpg
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,,Special,Manga,2015-06-26,,,Martial Arts,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/74785.jpg
47951,Wai Xing Ren Ago 4th Season,,TV,Original,2020-01-01,,?,,PG - Children,https://cdn.myanimelist.net/images/anime/1918/118239.jpg
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kui Nee! - Choujou Maguro Taiketsu!!,,Special,Manga,2007-09-30,2007-10-07,,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/81550.jpg
42194,Katarina to Manabou,,ONA,Light novel,2020-05-10,2020-07-07,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1229/107958.jpg
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,,Special,Game,2012-06-28,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/70521.jpg
5559,Nijuusou: Wana ni Ochita Onna-tachi,,OVA,Original,2002-03-21,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1194/119759.jpg
37958,Fukigen na Mononokean Tsuzuki,The Morose Mononokean II,TV,Web manga,2019-01-05,2019-03-30,Winter 2019,Demons,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1298/111600.jpg
45445,Moshi Juexing: Ruqin 2nd Season,,ONA,Original,2019-07-11,2019-10-03,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1106/110870.jpg
25981,Ultra Dino Makera,Makera Demo,Special,Original,2008-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/9/65745.jpg
23519,Enbi,,OVA,Manga,2014-05-02,2014-09-05,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1311/115778.jpg
48483,Mieruko-chan,,TV,Manga,2021-10-03,2021-12-19,Fall 2021,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1277/117155.jpg
34437,Code Geass: Fukkatsu no Lelouch,Code Geass: Lelouch of the Re;surrection,Movie,Original,2019-02-09,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1859/98966.jpg
36185,Lan Mo de Hua,Lan Mo's Flower,ONA,Web manga,2017-07-13,2017-08-14,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/87403.jpg
973,Glass no Kantai: La Legende du Vent de l'Univers,Glass Fleet: The Legend of the Wind of the Universe,TV,Original,2006-04-04,2006-09-21,Spring 2006,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/75835.jpg
23085,Kikansha Sensei,,Movie,Novel,1997-03-29,,,School,G - All Ages,https://cdn.myanimelist.net/images/anime/8/59801.jpg
32691,Flowering Heart,,TV,Original,2016-02-25,2016-05-24,Winter 2016,,PG - Children,https://cdn.myanimelist.net/images/anime/2/88482.jpg
24363,Kitsune to Circus,The Big Top Crime,Movie,Original,1948-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/62933.jpg
33934,Trigger-chan,,ONA,Original,2016-08-22,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/81644.jpg
4962,Rokumon Tengai Mon Colle Knights,Six Gates Faraway Mon Colle Knights,TV,Card game,2000-01-10,2000-12-25,Winter 2000,Parody,G - All Ages,https://cdn.myanimelist.net/images/anime/3/17055.jpg
30085,Watashi no Kamifuusen (1983),,Music,Original,1983-04-05,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/9/72072.jpg
13139,Gakkatsu!,,TV,Original,2012-04-03,2012-09-18,Spring 2012,School,G - All Ages,https://cdn.myanimelist.net/images/anime/8/62295.jpg
39918,Shining Star,,TV,Original,2017-10-16,2018-12-03,Fall 2017,Music,PG - Children,https://cdn.myanimelist.net/images/anime/1712/101318.jpg
15539,Unsweet: Netorare Ochita Onna-tachi,,OVA,Manga,2012-10-19,,,School,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1789/116789.jpg
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,TV,Light novel,2015-04-03,2015-06-26,Spring 2015,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/75376.jpg
4536,Muteki Robo Trider G7,Invincible Robo Trider G7,TV,Original,1980-02-02,1981-01-03,Winter 1980,,G - All Ages,https://cdn.myanimelist.net/images/anime/1703/93953.jpg
25921,Koori no Kuni no Misuke,Misuke in The Land of Ice,Movie,Unknown,1970-07-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/11/65653.jpg
4154,Time Bokan Series: Yattodetaman,Firebird,TV,Unknown,1981-02-07,1982-02-06,Winter 1981,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/7645.jpg
34389,Koro-sensei Quest!,Koro Sensei Quest!,ONA,Manga,2016-12-23,2017-03-10,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/83452.jpg
49402,Koukaku Kidoutai: SAC_2045 - Jizoku Kanou Sensou,,Movie,Manga,2021-11-12,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1319/117579.jpg
11995,Guilstein,,Movie,Unknown,2002-06-15,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/3/33889.jpg
5610,Rasen Kairou,,OVA,Unknown,2002-06-28,2002-09-27,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1704/116068.jpg
79,Shuffle!,,TV,Visual novel,2005-07-08,2006-01-06,Summer 2005,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/10/19622.jpg
36240,Scratch x One Piece Film: Gold,,Special,Other,2016-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/87541.jpg
37420,Mori no Kokoro-Koro,,Special,Original,2005-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1818/90865.jpg
738,MÄR,,TV,Manga,2005-04-03,2007-03-25,Spring 2005,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/38383.jpg
39323,Bungaku Shoujo,,Music,Other,2015-05-27,,,Music,PG - Children,https://cdn.myanimelist.net/images/anime/1165/99217.jpg
9284,Bakuhatsu Gorou,,TV,Unknown,1970-04-03,1970-09-25,Spring 1970,,G - All Ages,https://cdn.myanimelist.net/images/anime/1855/90302.jpg
49944,Shishunki no Obenkyou,,OVA,Manga,2021-12-17,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1261/118112.jpg
38416,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun,,ONA,Game,2020-04-23,2020-07-30,,,None,https://cdn.myanimelist.net/images/anime/1090/108165.jpg
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,,OVA,Manga,2014-07-23,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/63773.jpg
3202,Daisuki! Hello Kitty,,TV,Original,1993-10-05,1994-03-29,Fall 1993,,G - All Ages,https://cdn.myanimelist.net/images/anime/1439/114479.jpg
35386,Tonpei to Sarukichi,Tonpei and Sarukichi,Movie,Original,1932-01-01,,,Military,G - All Ages,https://cdn.myanimelist.net/images/anime/4/85236.jpg
35621,Line Rangers,,ONA,Game,2014-07-24,,,Game,G - All Ages,https://cdn.myanimelist.net/images/anime/13/85872.jpg
588,Itsudatte My Santa!,,OVA,Manga,2005-12-07,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/11/2902.jpg
36359,TV ga Kita hi,,Music,Original,2003-04-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/8/87780.jpg
35594,Ylion to Callysia,,Movie,Original,2017-06-04,,,,None,https://cdn.myanimelist.net/images/anime/8/85786.jpg
29825,Onnanoko tte.,,Special,Manga,2015-02-05,2015-02-26,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/74190.jpg
1881,Sasami: Mahou Shoujo Club,Sasami Magical Girls Club,TV,Unknown,2006-04-13,2006-07-13,Spring 2006,School,PG - Children,https://cdn.myanimelist.net/images/anime/13/75246.jpg
38627,Sawatte! Gudetama: 3-dome no Shoujiki,,Special,Original,2018-03-26,2018-07-02,,,PG - Children,https://cdn.myanimelist.net/images/anime/1868/96006.jpg
40778,Planetarian: Snow Globe,,OVA,Visual novel,2021-01-20,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1169/113365.jpg
2090,Choujikuu Seiki Orguss 02,,OVA,Original,1993-12-05,1995-04-25,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/13797.jpg
25375,Moon Pride,,Music,Manga,2014-07-19,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/64765.jpg
38644,Aru Apartment no Isshitsu,,Movie,Original,2008-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1091/96049.jpg
3995,Tokubetsu Byoutou,,OVA,Visual novel,2007-10-25,2008-03-25,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1815/116638.jpg
49558,Shanhe Jian Xin 2nd Season,Thousand Autumns,ONA,Novel,,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1385/116980.jpg
24011,Lance N' Masques,,TV,Light novel,2015-10-02,2015-12-18,Fall 2015,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/76576.jpg
3493,Ryuusei no Rockman Tribe,Mega Man Star Force Tribe,TV,Game,2007-11-03,2008-03-29,Fall 2007,,PG - Children,https://cdn.myanimelist.net/images/anime/1256/94652.jpg
3652,Higurashi no Naku Koro ni Rei,When They Cry: Rei,OVA,Visual novel,2009-02-25,2009-08-21,,Psychological,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/14113.jpg
39716,"Blue Hawaii feat. Crush, Penomeco",,Music,Original,2019-01-25,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1582/100588.jpg
34186,Tsuki to Azarashi,,OVA,Book,2012-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/5/82208.jpg
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Maha-Stamaprapta Bodhisattva's Preachment on Being Mindful of the Buddha,Special,Unknown,2012-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/71685.jpg
44224,Haru Hisagi,Prostitution,Music,Original,2020-06-03,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1597/110424.jpg
39252,Spunky Afro Tiger Jet,,Music,Original,2014-10-03,,,Music,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1370/99029.jpg
2067,Gekiganger 3: The Movie,Gekiganger 3,OVA,Original,1998-02-21,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1343/94110.jpg
591,Amaenaide yo!!,Ah My Buddha,TV,Manga,2005-07-01,2005-09-16,Summer 2005,Harem,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/2/32071.jpg
34841,Haruniwa Ie no 3 Nin-me,,TV,Manga,1998-01-23,1998-03-26,Winter 1998,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/84083.jpg
41205,Kouya no Kotobuki Hikoutai Kanzenban,The Magnificent Kotobuki,Movie,Original,2020-09-11,,,Military,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1264/111423.jpg
33420,RESTART POiNTER,,Music,Game,2016-06-10,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1656/91722.jpg
2116,Captain Tsubasa,,TV,Manga,1983-10-13,1986-03-27,Fall 1983,,G - All Ages,https://cdn.myanimelist.net/images/anime/9/26248.jpg
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen!!,,Movie,Manga,2003-12-20,,,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/5943.jpg
40590,Utawarerumono: Futari no Hakuoro,,TV,Visual novel,2022-07-01,,Summer 2022,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1181/119655.jpg
8716,Arigatou Thank You,,Music,Original,2004-06-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/24052.jpg
41078,Dou Hun Wei Zhi Xuan Yue Qiyuan,Spirit Guardians,ONA,Original,2018-06-19,2018-09-04,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1329/105445.jpg
4773,Yamato Takeru,,TV,Original,1994-04-09,1994-12-24,Spring 1994,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/20270.jpg
38407,Ishii Hiroyuki x Saitou Souma Essay-shuu,,ONA,Original,2018-09-25,,,Space,G - All Ages,https://cdn.myanimelist.net/images/anime/1131/94944.jpg
36662,Naki no Ryuu: Hiryuu no Shou (1991),,OVA,Manga,1991-08-23,,,Game,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/88606.jpg
4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",Naruto Shippuden: Konoha Gakuen - Special,Special,Unknown,2008-02-06,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/51895.jpg
38977,On the Table,,ONA,Original,2011-07-09,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1842/98176.jpg
2303,Mobile Suit SD Gundam Mk II,,OVA,Unknown,1989-06-25,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/55903.jpg
20755,Ganbare! Lulu Lolo,TINY★TWIN★BEARS,TV,Picture book,2013-01-17,2013-02-21,Winter 2013,,PG - Children,https://cdn.myanimelist.net/images/anime/4/54905.jpg
44079,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season,,ONA,Game,,,,,None,https://cdn.myanimelist.net/images/anime/1378/119530.jpg
37621,Karakai Jouzu no Takagi-san: Water Slide,,OVA,Manga,2018-07-12,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1128/99821.jpg
20025,Itazura Tenshi Chippo-chan,,TV,Unknown,1970-03-30,1970-12-31,Spring 1970,,PG - Children,https://cdn.myanimelist.net/images/anime/10/53413.jpg
4399,Honoo no Haramase Tenkousei,,OVA,Visual novel,2006-10-27,2007-07-27,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1198/104004.jpg
23313,Zettai Zetsumei Dangerous Jiisan,,TV,Unknown,2003-10-01,2004-03-01,Fall 2003,,G - All Ages,https://cdn.myanimelist.net/images/anime/13/60257.jpg
22877,Seireitsukai no Blade Dance,Blade Dance of the Elementalers,TV,Light novel,2014-07-14,2014-09-29,Summer 2014,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/63031.jpg
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,,ONA,Unknown,2015-05-30,2015-06-13,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/74124.jpg
32202,Kimi ni Maji Kyun!,,OVA,Original,2016-05-18,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/80048.jpg
48645,Taiban!,Tiny² Band Story,ONA,Original,2020-12-31,2021-05-10,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1019/114003.jpg
40455,Sylvanian Families: Mini Story - Clover,,TV,Other,2019-10-03,2019-12-19,Fall 2019,,G - All Ages,https://cdn.myanimelist.net/images/anime/1664/103309.jpg
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,Puella Magi Madoka Magica the Movie Part 2: Eternal,Movie,Original,2012-10-13,,,Psychological,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/42265.jpg
29929,Tsuru no Ongaeshi,,Movie,Original,1965-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1877/112761.jpg
48120,Xiao Ta Lixian Ji: Jiyi Senlin,,Movie,Original,2020-07-27,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1592/115244.jpg
1718,Winter Garden,Di Gi Charat: Winter Garden,Special,Unknown,2006-12-22,2006-12-23,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1/1718.jpg
3482,Madonna,,OVA,Unknown,1988-03-11,1989-06-23,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/67361.jpg
48777,Build Divide: Code White,,TV,Mixed media,2022-04-01,,Spring 2022,Game,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1646/120724.jpg
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,,TV,Manga,2006-08-05,2006-10-21,Summer 2006,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/3538.jpg
6130,Marie & Gali,,TV,Original,2009-03-31,2010-03-23,Spring 2009,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/22111.jpg
34891,Buppu na Mainichi,,TV,Unknown,2017-03-11,2017-09-09,Spring 2017,,PG - Children,https://cdn.myanimelist.net/images/anime/3/84189.jpg
1806,Master Mosquiton '99,Master of Mosquiton '99,TV,Manga,1997-09-30,1998-03-31,Fall 1997,Vampire,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1/1806.jpg
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,"Yusibu: I couldnt become a hero, so I reluctantly decided to get a job.",TV,Light novel,2013-10-05,2013-12-21,Fall 2013,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/54389.jpg
42628,Mushi,,Music,Original,2000-10-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1330/108784.jpg
37804,Shirobako Movie,,Movie,Original,2020-02-29,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1328/111351.jpg
38609,Malta no Kamishibai,,ONA,Original,2018-08-01,2019-01-30,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1397/95953.jpg
39290,Children,,ONA,Original,2011-06-30,,,Psychological,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1772/99106.jpg
34430,Detective Conan Movie 21: The Crimson Love Letter,,Movie,Manga,2017-04-15,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/83919.jpg
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,Jubei-chan 2: The Counterattack of Siberia Yagyu,TV,Original,2004-01-08,2004-04-01,Winter 2004,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/20768.jpg
16211,Bakumatsu Gijinden Roman,,TV,Other,2013-01-08,2013-03-26,Winter 2013,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/43673.jpg
12471,Eureka Seven AO,,TV,Manga,2012-04-13,2012-11-20,Spring 2012,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/36313.jpg
38362,I'll Take You Anywhere,,Music,Original,2018-09-21,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1038/94635.jpg
9941,Tiger & Bunny,,TV,Original,2011-04-03,2011-09-18,Spring 2011,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/29466.jpg
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,,Movie,Game,2016-12-17,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/86783.jpg
9789,Nezumi Monogatari: George to Gerald no Bouken,,Movie,Picture book,2007-12-22,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1947/112809.jpg
48698,Mako-chan Kaihatsu Nikki,,OVA,Manga,2021-07-02,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1138/114422.jpg
38886,Krosna,,Music,Original,2017-06-05,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1340/97743.jpg
10779,Eroge! H mo Game mo Kaihatsu Zanmai,,OVA,Visual novel,2011-08-26,2016-03-25,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1988/103841.jpg
30149,Kamiusagi Rope 2 Specials,,Special,Original,2012-01-27,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/9/72180.jpg
15847,Iron Man: Rise of Technovore,,OVA,Other,2013-04-16,,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/43035.jpg
40332,Kyochuu Rettou Movie,The Island of Giant Insects Movie,Movie,Manga,2020-01-10,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1721/119281.jpg
1488,Area 88,,OVA,Manga,1985-02-05,1986-06-15,,Military,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/11/2856.jpg
46701,Yubisaki kara Honki no Netsujou 2: Koibito wa Shouboushi,,TV,Web manga,2021-07-05,2021-08-23,Summer 2021,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1082/115693.jpg
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,,Special,Light novel,2018-12-16,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1527/97299.jpg
37264,Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,,ONA,Light novel,2014-01-28,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1441/92708.jpg
19445,Tetsujin 28-gou Gao!,,TV,Manga,2013-04-06,2016-03-26,Spring 2013,Mecha,G - All Ages,https://cdn.myanimelist.net/images/anime/8/52129.jpg
40571,Majo no Tabitabi,Wandering Witch: The Journey of Elaina,TV,Light novel,2020-10-02,2020-12-18,Fall 2020,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1802/108501.jpg
9584,Kappa no Sanpei,,Movie,Unknown,1993-03-13,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/26558.jpg
33534,Curly,,ONA,Original,2014-10-10,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/80666.jpg
6834,Taa-chan no Kaitei Ryokou,Ta-chan's Underwater Adventure,Movie,Original,1935-03-26,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/13/15837.jpg
22499,Kitty to Mimmy no Happy Birthday,,OVA,Unknown,1989-09-27,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/58717.jpg
37104,Slow Start: Web Yokoku Movie,,ONA,4-koma manga,2018-01-12,2018-03-23,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/90006.jpg
35313,Kemono Friends 2,,TV,Game,2019-01-15,2019-04-02,Winter 2019,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1015/100471.jpg
