people_id,people_fullname,birthday,member_favorites,people_img_url
2229,Ubukata Tow,"Feb  14, 1977",24,https://cdn.myanimelist.net/images/voiceactors/3/41511.jpg
55562,Donnadieu Ingrid,"Oct  8, 1983",0,https://cdn.myanimelist.net/images/voiceactors/1/65762.jpg
37553,Snack Factory,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/39720.jpg
43940,Porta Graziella,"Oct  16, 1943",1,https://cdn.myanimelist.net/images/voiceactors/3/47451.jpg
16423,Hanasaki Kiyomi,"Sep  25, 1958",0,https://cdn.myanimelist.net/images/voiceactors/3/18895.jpg
44867,Matsushita Aki,Nov  22,0,https://cdn.myanimelist.net/images/voiceactors/1/48222.jpg
2896,Hokazono Masaya,"Feb  16, 1961",79,https://cdn.myanimelist.net/images/voiceactors/3/56896.jpg
3121,Yabuuchi Yuu,Unknown,11,https://cdn.myanimelist.net/images/voiceactors/1/11468.jpg
11207,Hakomiya Kei,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/10053.jpg
24515,Hoshi Akari, 1956,0,https://cdn.myanimelist.net/images/voiceactors/1/27167.jpg
24701,Lounsbery Arthur,Sep  12,92,https://cdn.myanimelist.net/images/voiceactors/1/39283.jpg
2077,Tamakoshi Hiroyuki,Unknown,5,https://cdn.myanimelist.net/images/voiceactors/3/9231.jpg
37639,Mikami Haruka,Jan  27,0,https://cdn.myanimelist.net/images/voiceactors/1/39795.jpg
2147,Sakura Shiro,"May  4, 1994",1,https://cdn.myanimelist.net/images/voiceactors/2/37999.jpg
55404,Serre Léopoldine,"Jul  14, 1988",0,https://cdn.myanimelist.net/images/voiceactors/3/67244.jpg
38366,Kazui Hiroko,Jan  25,3,https://cdn.myanimelist.net/images/voiceactors/2/40884.jpg
22355,Rib:y(uhki),"May  4, 1988",54,https://cdn.myanimelist.net/images/voiceactors/2/43800.jpg
48419,Motoyoshi Yukiko,Apr  3,0,https://cdn.myanimelist.net/images/voiceactors/2/53816.jpg
6608,UVERworld, 2005,2403,https://cdn.myanimelist.net/images/voiceactors/2/5491.jpg
20146,Akinashi Yuu,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/3/50048.jpg
6842,Konishi Manami,"Oct  27, 1978",1,https://cdn.myanimelist.net/images/voiceactors/1/11387.jpg
42519,Worden Marc,"Jun  5, 1976",0,https://cdn.myanimelist.net/images/voiceactors/1/46215.jpg
11542,Takahashi Hiroshi,"Apr  6, 1963",6,https://cdn.myanimelist.net/images/voiceactors/1/10615.jpg
20278,Sukigara Sachi,Mar  29,1,https://cdn.myanimelist.net/images/voiceactors/1/22980.jpg
1578,Kimlicko-Jones Christa,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/23160.jpg
30599,Willer Gaby,"Oct  10, 1963",3,https://cdn.myanimelist.net/images/voiceactors/2/31099.jpg
1137,Kimura Takuya,"Nov  13, 1972",267,https://cdn.myanimelist.net/images/voiceactors/3/53713.jpg
45009,Galdy Claudia,"Oct  8, 1970",0,https://cdn.myanimelist.net/images/voiceactors/2/48358.jpg
43748,Lopez Massimo,"Jan  11, 1952",0,https://cdn.myanimelist.net/images/voiceactors/2/47317.jpg
7705,Baumgardt Birte,"Mar  12, 1984",10,https://cdn.myanimelist.net/images/voiceactors/2/6527.jpg
40265,Ragsdale Sara,Unknown,6,https://cdn.myanimelist.net/images/voiceactors/1/46807.jpg
51865,Matsuura Yoshiyuki,Aug  2,0,https://cdn.myanimelist.net/images/voiceactors/1/60439.jpg
5190,Mori Hiroshi,"Dec  7, 1957",16,https://cdn.myanimelist.net/images/voiceactors/3/10191.jpg
13971,Nakano Kenji,"Jul  18, 1970",0,https://cdn.myanimelist.net/images/voiceactors/1/14199.jpg
15147,M no Violet, 2003,0,https://cdn.myanimelist.net/images/voiceactors/2/16069.jpg
120,Shitaya Noriko,"Apr  22, 1982",329,https://cdn.myanimelist.net/images/voiceactors/1/43880.jpg
56080,Sourdive Audrey,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/66581.jpg
43987,Dalla Charles,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/49397.jpg
5329,Jeru Gabrielle,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/66714.jpg
1007,Miller Matt K.,"Feb  2, 1960",7,https://cdn.myanimelist.net/images/voiceactors/2/41051.jpg
2250,Honjou Rie,May  19,93,https://cdn.myanimelist.net/images/voiceactors/1/2265.jpg
5916,Moog Philipp, 1961,0,https://cdn.myanimelist.net/images/voiceactors/1/29567.jpg
8801,Takahashi Yousuke,"Mar  15, 1956",20,https://cdn.myanimelist.net/images/voiceactors/2/40464.jpg
5288,Suzumori Kanji,"Apr  1, 1974",0,https://cdn.myanimelist.net/images/voiceactors/3/18321.jpg
53462,Yamada Misuzu,Jun  10,25,https://cdn.myanimelist.net/images/voiceactors/1/62018.jpg
11354,Tachihara Mai,"Feb  16, 1967",0,https://cdn.myanimelist.net/images/voiceactors/1/53265.jpg
6688,Nashiwa Yuri,"Feb  20, 1957",1,https://cdn.myanimelist.net/images/voiceactors/1/10566.jpg
956,DeMita John,"Jan  6, 1959",3,https://cdn.myanimelist.net/images/voiceactors/1/41723.jpg
50712,Kitashima Kazuki,"Aug  6, 1985",0,https://cdn.myanimelist.net/images/voiceactors/1/58440.jpg
12935,Kaplan Neil,"Mar  9, 1967",213,https://cdn.myanimelist.net/images/voiceactors/1/48368.jpg
15313,Zhang Jingmei,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/16073.jpg
19908,Repuyan Montreal,"Jun  11, 1971",0,https://cdn.myanimelist.net/images/voiceactors/3/21201.jpg
1131,Naruse Mia,Feb  11,27,https://cdn.myanimelist.net/images/voiceactors/1/48113.jpg
17849,Honda Yasunori,"May  30, 1943",6,https://cdn.myanimelist.net/images/voiceactors/3/54369.jpg
56812,BitterSweet,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/67771.jpg
9346,Yoshihara Masayuki, 1968,8,https://cdn.myanimelist.net/images/voiceactors/2/54582.jpg
5294,Yamanaka Riko,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/2091.jpg
20500,Gill Taaz,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/21933.jpg
45889,Artz Gustav-Adolph, 1945,4,https://cdn.myanimelist.net/images/voiceactors/1/59123.jpg
21029,Hiiragi Mashiro,Unknown,8,https://cdn.myanimelist.net/images/voiceactors/3/39158.jpg
23569,Collins Phil,"Jan  30, 1951",132,https://cdn.myanimelist.net/images/voiceactors/1/26551.jpg
7424,Arisawa Takanori,"Apr  2, 1951",60,https://cdn.myanimelist.net/images/voiceactors/2/4389.jpg
28103,Inoue Haruno,Sep  16,0,https://cdn.myanimelist.net/images/voiceactors/1/40392.jpg
40353,Celestino Paulo,"Nov  14, 1957",4,https://cdn.myanimelist.net/images/voiceactors/1/42350.jpg
33179,Hirakawa Tetsuo,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/45519.jpg
44990,Grubert Daniela,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/48340.jpg
5489,Torres Adriana,"Apr  21, 1977",6,https://cdn.myanimelist.net/images/voiceactors/3/60244.jpg
45025,Suzuki Ryouta,"Dec  22, 1998",439,https://cdn.myanimelist.net/images/voiceactors/2/64211.jpg
12571,Kitajima Zenki,Apr  13,0,https://cdn.myanimelist.net/images/voiceactors/2/19273.jpg
46317,Zhang Jie,"Nov  27, 1987",198,https://cdn.myanimelist.net/images/voiceactors/1/49897.jpg
35167,Egoshi Akinori,"Aug  2, 1988",2,https://cdn.myanimelist.net/images/voiceactors/3/36611.jpg
18869,Albaret Jacques,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/65942.jpg
12647,Okada Toshio,"Jul  1, 1958",15,https://cdn.myanimelist.net/images/voiceactors/2/12655.jpg
7479,Kitarou,"Feb  4, 1953",9,https://cdn.myanimelist.net/images/voiceactors/3/4522.jpg
7385,Akutsu Kana,"Oct  30, 1987",9,https://cdn.myanimelist.net/images/voiceactors/1/18847.jpg
307,Morrow Kirby,"Aug  28, 1973",296,https://cdn.myanimelist.net/images/voiceactors/2/39581.jpg
26635,Nakayama Atsushi,Unknown,6,https://cdn.myanimelist.net/images/voiceactors/2/42129.jpg
45277,Hoffmann Daniela,"Apr  3, 1963",0,https://cdn.myanimelist.net/images/voiceactors/1/48559.jpg
55565,Atlas Georges,"Aug  14, 1926",0,https://cdn.myanimelist.net/images/voiceactors/2/65765.jpg
56435,Kikuchi Yasuhiro,"Sep  29, 1973",0,https://cdn.myanimelist.net/images/voiceactors/1/67164.jpg
24693,Taylor Talus, 1933,0,https://cdn.myanimelist.net/images/voiceactors/1/27317.jpg
2891,Umino Chika,Aug  30,1921,https://cdn.myanimelist.net/images/voiceactors/2/8695.jpg
1562,St. Peter Paul,"Apr  26, 1958",39,https://cdn.myanimelist.net/images/voiceactors/2/41505.jpg
37866,McCarty Michael,Mar  9,1,https://cdn.myanimelist.net/images/voiceactors/1/40560.jpg
5854,Ise Katsura,Unknown,161,https://cdn.myanimelist.net/images/voiceactors/3/47044.jpg
1500,Masu Nozomi,"Jul  26, 1980",9,https://cdn.myanimelist.net/images/voiceactors/1/11978.jpg
202,McFarland Mike,"Jul  14, 1970",96,https://cdn.myanimelist.net/images/voiceactors/1/6762.jpg
30897,Salley, 2011,0,https://cdn.myanimelist.net/images/voiceactors/1/34719.jpg
21465,Sanches Gilmara,"Jun  15, 1948",0,https://cdn.myanimelist.net/images/voiceactors/3/34137.jpg
20072,Takahashi Kazue,"Mar  20, 1929",1,https://cdn.myanimelist.net/images/voiceactors/2/22708.jpg
5359,Nakamura Ryuutarou,"Apr  15, 1955",614,https://cdn.myanimelist.net/images/voiceactors/2/43473.jpg
2312,Tooyama Ema,"May  23, 1981",471,https://cdn.myanimelist.net/images/voiceactors/3/39101.jpg
43756,Wunsch Vanessa, 1971,0,https://cdn.myanimelist.net/images/voiceactors/2/59388.jpg
8725,Nishio Tetsuya,"Jun  23, 1968",49,https://cdn.myanimelist.net/images/voiceactors/3/54578.jpg
7817,Scherer Péter,"Nov  16, 1961",0,https://cdn.myanimelist.net/images/voiceactors/3/5069.jpg
9147,Kouda Yumeha,"Apr  18, 1992",7,https://cdn.myanimelist.net/images/voiceactors/2/30239.jpg
27985,Oozeki Eri,"Aug  18, 1987",1,https://cdn.myanimelist.net/images/voiceactors/3/62972.jpg
9534,Balzarotti Marco,"Mar  2, 1957",12,https://cdn.myanimelist.net/images/voiceactors/1/37131.jpg
4988,Chikaishi Shinsuke,"Jan  20, 1931",1,https://cdn.myanimelist.net/images/voiceactors/3/14265.jpg
9179,Donizetti Domenico Gaetano Maria,"Nov  29, 1797",0,https://cdn.myanimelist.net/images/voiceactors/3/6825.jpg
11274,Kaneko Hidehiko,May  5,0,https://cdn.myanimelist.net/images/voiceactors/2/17519.jpg
42274,TO-MAS,Unknown,14,https://cdn.myanimelist.net/images/voiceactors/3/45673.jpg
1044,Zola Anne Marie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/16061.jpg
7625,Nagai Makoto,"Mar  1, 1967",3,https://cdn.myanimelist.net/images/voiceactors/1/4770.jpg
12238,Muranaka Tomo,"Dec  15, 1989",53,https://cdn.myanimelist.net/images/voiceactors/1/54379.jpg
43444,SUPER★DRAGON,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/47165.jpg
24723,Tison Annette, 1942,0,https://cdn.myanimelist.net/images/voiceactors/1/27353.jpg
6206,Maximum the Hormone, 1998,767,https://cdn.myanimelist.net/images/voiceactors/2/44464.jpg
16931,Kasumi Yuuko,Apr  1,5,https://cdn.myanimelist.net/images/voiceactors/2/27981.jpg
2543,Hino Matsuri,Jan  24,688,https://cdn.myanimelist.net/images/voiceactors/3/1858.jpg
8185,Takadera Takeshi,"Jul  23, 1970",25,https://cdn.myanimelist.net/images/voiceactors/2/54100.jpg
2817,Akira Shouko,Sep  10,17,https://cdn.myanimelist.net/images/voiceactors/1/4446.jpg
7319,Shikata Akiko,"Jan  7, 1989",957,https://cdn.myanimelist.net/images/voiceactors/1/37811.jpg
11609,Itou Hasumi,Jan  10,12,https://cdn.myanimelist.net/images/voiceactors/2/10679.jpg
6669,Okazaki Ritsuko,"Dec  29, 1959",224,https://cdn.myanimelist.net/images/voiceactors/3/23815.jpg
16073,Yoshitani Ayako,"Sep  26, 1991",689,https://cdn.myanimelist.net/images/voiceactors/3/18337.jpg
7384,Ceui,Unknown,61,https://cdn.myanimelist.net/images/voiceactors/3/19341.jpg
46276,Grothe Isabella, 1948,0,https://cdn.myanimelist.net/images/voiceactors/1/49859.jpg
7276,Narazaki Neneko,Unknown,10,https://cdn.myanimelist.net/images/voiceactors/2/10246.jpg
9518,Iizuka Masaaki,Unknown,8,https://cdn.myanimelist.net/images/voiceactors/1/7042.jpg
35171,Kim Woon-ki,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/36603.jpg
8865,Macedo Carlos,"Sep  2, 1965",3,https://cdn.myanimelist.net/images/voiceactors/3/6285.jpg
56645,Kayser Jean-Luc,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/67496.jpg
42870,Fava Daniela,"Oct  8, 1954",0,https://cdn.myanimelist.net/images/voiceactors/3/46584.jpg
1645,Kotani Nobuko,"Oct  19, 1976",3,https://cdn.myanimelist.net/images/voiceactors/1/7046.jpg
33341,Off Marcus,"Jun  29, 1958",2,https://cdn.myanimelist.net/images/voiceactors/2/34309.jpg
84,Wakamoto Norio,"Oct  18, 1945",7100,https://cdn.myanimelist.net/images/voiceactors/3/46186.jpg
6970,Ootake Miyu,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/29529.jpg
40341,The Loose Dogs, 2001,0,https://cdn.myanimelist.net/images/voiceactors/2/42111.jpg
35549,Calò Daniela,"May  17, 1970",0,https://cdn.myanimelist.net/images/voiceactors/2/37225.jpg
14641,Nakazawa Tomoyuki,"Jan  9, 1977",13,https://cdn.myanimelist.net/images/voiceactors/1/31733.jpg
5394,Kubo Sayuri,"Jun  3, 1978",1,https://cdn.myanimelist.net/images/voiceactors/1/11733.jpg
12225,Enzou,Sep  5,81,https://cdn.myanimelist.net/images/voiceactors/3/36043.jpg
53505,Hori Akihiro,"Aug  24, 1991",1,https://cdn.myanimelist.net/images/voiceactors/1/62098.jpg
12392,TONO,Apr  13,5,https://cdn.myanimelist.net/images/voiceactors/3/44329.jpg
47644,Ishibashi Momo,"Feb  13, 1996",1,https://cdn.myanimelist.net/images/voiceactors/1/56566.jpg
46144,Hualde Blanca,"Dec  16, 1985",0,https://cdn.myanimelist.net/images/voiceactors/1/49595.jpg
6250,Tsunakake Hiromi,"Nov  5, 1975",1,https://cdn.myanimelist.net/images/voiceactors/3/57254.jpg
55082,Kaito Tasuku,Sep  15,5,https://cdn.myanimelist.net/images/voiceactors/2/64773.jpg
40665,Inoue Mao,"Jan  9, 1987",5,https://cdn.myanimelist.net/images/voiceactors/1/50155.jpg
35131,Inoue Mahiro,Dec  8,0,https://cdn.myanimelist.net/images/voiceactors/3/36533.jpg
29629,Tamai Shiori,"Jun  4, 1995",7,https://cdn.myanimelist.net/images/voiceactors/1/30891.jpg
2151,Akiba Touko,Sep  6,18,https://cdn.myanimelist.net/images/voiceactors/1/33549.jpg
12134,Hori Hiroaki,Unknown,8,https://cdn.myanimelist.net/images/voiceactors/3/11490.jpg
10084,Dougherty Pam,"Nov  15, 1949",0,https://cdn.myanimelist.net/images/voiceactors/2/11260.jpg
6273,Fujima Hitoshi,"Oct  16, 1981",5,https://cdn.myanimelist.net/images/voiceactors/2/45677.jpg
52217,Hashimoto Yoshifumi,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/60730.jpg
9802,Theatre Brook,Unknown,26,https://cdn.myanimelist.net/images/voiceactors/3/7663.jpg
46407,Shibukawa Chihuahua,Aug  10,0,https://cdn.myanimelist.net/images/voiceactors/3/49992.jpg
43465,Horishita Sayuri,"Jan  11, 1980",1,https://cdn.myanimelist.net/images/voiceactors/2/44502.jpg
21495,Hayashi Yuuki,"Dec  31, 1980",2059,https://cdn.myanimelist.net/images/voiceactors/3/61591.jpg
848,Payne John,"May  17, 1960",0,https://cdn.myanimelist.net/images/voiceactors/3/25175.jpg
14515,Itou Kenji,"Jul  5, 1968",5,https://cdn.myanimelist.net/images/voiceactors/2/15003.jpg
19946,Ookawa Genki,"Aug  26, 1987",26,https://cdn.myanimelist.net/images/voiceactors/3/63686.jpg
10881,Seidel Lindsay,"Jun  15, 1991",226,https://cdn.myanimelist.net/images/voiceactors/3/12459.jpg
56155,Alane Bernard,"Dec  25, 1948",0,https://cdn.myanimelist.net/images/voiceactors/2/66683.jpg
52361,Kim Cheomji,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/60853.jpg
4071,Sakamoto Yoshio,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/3/34849.jpg
8102,Takeda Yuusuke,"Oct  18, 1968",45,https://cdn.myanimelist.net/images/voiceactors/2/45710.jpg
51059,Ishii Toshimasa,Unknown,75,https://cdn.myanimelist.net/images/voiceactors/1/62603.jpg
11836,Sasaki Yoshihito,"Jul  28, 1982",0,https://cdn.myanimelist.net/images/voiceactors/1/19387.jpg
6939,Ushio Souji,"Dec  4, 1921",0,https://cdn.myanimelist.net/images/voiceactors/1/67044.jpg
30415,Waffle,Unknown,37,https://cdn.myanimelist.net/images/voiceactors/2/34979.jpg
40093,Tsuchiya Yuusaku,"Sep  29, 1982",1,https://cdn.myanimelist.net/images/voiceactors/2/43151.jpg
55296,ANI,"Jul  18, 1967",0,https://cdn.myanimelist.net/images/voiceactors/2/65196.jpg
44328,Morio Rihito,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/47806.jpg
757,Ishida Takuya,"Feb  10, 1987",35,https://cdn.myanimelist.net/images/voiceactors/3/7531.jpg
26381,Podesta Olivier,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/29327.jpg
25779,Shinohara Daisaku,"Jul  4, 1938",0,https://cdn.myanimelist.net/images/voiceactors/2/28065.jpg
1512,Carter Bob,"Feb  19, 1973",3,https://cdn.myanimelist.net/images/voiceactors/2/23441.jpg
23733,Villari Cinzia,"Apr  9, 1965",1,https://cdn.myanimelist.net/images/voiceactors/2/38247.jpg
6751,yozuca*,Mar  21,26,https://cdn.myanimelist.net/images/voiceactors/1/22548.jpg
26975,Tekken,"May  12, 1972",85,https://cdn.myanimelist.net/images/voiceactors/3/55822.jpg
31611,Kataoka Mirai,"May  22, 1980",2,https://cdn.myanimelist.net/images/voiceactors/3/32473.jpg
10953,Enomoto Chieko,"Jan  20, 1963",1,https://cdn.myanimelist.net/images/voiceactors/1/11961.jpg
12700,Yamashita Ayaka,Jan  31,0,https://cdn.myanimelist.net/images/voiceactors/2/57450.jpg
11065,Sayo Momota,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/3/9873.jpg
51514,Fono Taylor,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/59749.jpg
170,Minaguchi Yuko,"Jun  26, 1966",149,https://cdn.myanimelist.net/images/voiceactors/2/56381.jpg
39197,Kawamoto Makoto,"Jan  19, 1974",7,https://cdn.myanimelist.net/images/voiceactors/2/41942.jpg
28835,Mitsuoka Yutaro,"May  20, 1960",0,https://cdn.myanimelist.net/images/voiceactors/2/30279.jpg
50822,Ichikura Yuna,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/1/56958.jpg
46371,Yang Tianxiang,"Aug  14, 1990",5,https://cdn.myanimelist.net/images/voiceactors/2/49925.jpg
10838,Saito Sho,"Nov  25, 1929",0,https://cdn.myanimelist.net/images/voiceactors/1/9475.jpg
48187,Shimada Masanori,"Nov  3, 1961",0,https://cdn.myanimelist.net/images/voiceactors/1/53311.jpg
7769,Czető Roland,"Dec  10, 1989",4,https://cdn.myanimelist.net/images/voiceactors/2/5026.jpg
50548,Ikadai Kanae,Feb  15,0,https://cdn.myanimelist.net/images/voiceactors/2/57739.jpg
3560,Fujieda Miyabi,"Jun  20, 1975",53,https://cdn.myanimelist.net/images/voiceactors/2/2122.jpg
56130,Salhi Sam,"Dec  29, 1966",0,https://cdn.myanimelist.net/images/voiceactors/1/66648.jpg
52929,Diniz Danilo,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/62295.jpg
9684,Akagi Susumu,"Nov  28, 1972",5,https://cdn.myanimelist.net/images/voiceactors/1/61095.jpg
34271,Black Lilith,Unknown,5,https://cdn.myanimelist.net/images/voiceactors/3/35351.jpg
48599,Satou Kaichi,Jul  18,0,https://cdn.myanimelist.net/images/voiceactors/2/58840.jpg
37689,DaRe Eric,"Mar  3, 1965",1,https://cdn.myanimelist.net/images/voiceactors/2/39827.jpg
24763,Iwao Kinshirou,"Sep  24, 1911",0,https://cdn.myanimelist.net/images/voiceactors/1/27385.jpg
47221,Kowaka Wakana,Nov  20,6,https://cdn.myanimelist.net/images/voiceactors/2/51138.jpg
11904,Quintet Stella,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/2/11158.jpg
37151,Nishizawa Susumu,"Jul  9, 1962",7,https://cdn.myanimelist.net/images/voiceactors/3/59549.jpg
33309,Chage & Aska, 1979,2,https://cdn.myanimelist.net/images/voiceactors/2/34151.jpg
33291,Takeda Velo,"Jun  22, 1963",0,https://cdn.myanimelist.net/images/voiceactors/1/34117.jpg
6217,Chiba Tetsuya,"Jan  11, 1939",151,https://cdn.myanimelist.net/images/voiceactors/2/50665.jpg
39060,Ru Thing,Dec  21,2,https://cdn.myanimelist.net/images/voiceactors/3/41748.jpg
15845,Reynolds Mike,"Nov  21, 1929",3,https://cdn.myanimelist.net/images/voiceactors/2/40527.jpg
43032,Mozzato Norman,"Jun  28, 1940",0,https://cdn.myanimelist.net/images/voiceactors/1/46524.jpg
2238,Kujou Aoi,Unknown,15,https://cdn.myanimelist.net/images/voiceactors/2/13821.jpg
19325,Taira Isao,"Feb  11, 1953",1,https://cdn.myanimelist.net/images/voiceactors/1/21969.jpg
29251,Minase Saki,Jan  28,6,https://cdn.myanimelist.net/images/voiceactors/3/30613.jpg
156,Mizuhashi Kaori,"Aug  28, 1974",1085,https://cdn.myanimelist.net/images/voiceactors/1/43574.jpg
1197,Delanoë Nadine,"Nov  21, 1950",1,https://cdn.myanimelist.net/images/voiceactors/2/67314.jpg
27855,Big Joe,"Oct  7, 1939",8,https://cdn.myanimelist.net/images/voiceactors/2/29465.jpg
5005,Wamusato Haru,Unknown,70,https://cdn.myanimelist.net/images/voiceactors/3/57918.jpg
37,Sugou Takayuki,"Aug  1, 1952",205,https://cdn.myanimelist.net/images/voiceactors/3/10447.jpg
7178,Kanemoto Shingo,"Oct  12, 1932",1,https://cdn.myanimelist.net/images/voiceactors/1/27327.jpg
6573,Ike Yoshihiro,"Aug  25, 1963",71,https://cdn.myanimelist.net/images/voiceactors/3/50473.jpg
5847,Sekikawa Natsuo,"Nov  25, 1949",1,https://cdn.myanimelist.net/images/voiceactors/1/60037.jpg
40538,Kawasaki Ryou,"May  11, 1991",24,https://cdn.myanimelist.net/images/voiceactors/1/43627.jpg
1117,Shinkai Makoto,"Feb  9, 1973",30423,https://cdn.myanimelist.net/images/voiceactors/1/54688.jpg
43696,Viggiani Orlando,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/61546.jpg
6371,Ohgo Suzuka,"Aug  5, 1993",21,https://cdn.myanimelist.net/images/voiceactors/2/65072.jpg
45076,Kupfer Matthias,"Nov  14, 1963",0,https://cdn.myanimelist.net/images/voiceactors/1/48437.jpg
7713,Kawazu Yasuhiko,"Jan  21, 1966",9,https://cdn.myanimelist.net/images/voiceactors/3/40450.jpg
21651,Okujima Hiromasa,"Mar  23, 1982",0,https://cdn.myanimelist.net/images/voiceactors/3/24851.jpg
47771,Komata Ryouga,"Dec  31, 1996",0,https://cdn.myanimelist.net/images/voiceactors/1/53712.jpg
11444,Kikuchi Yasuhito, 1964,21,https://cdn.myanimelist.net/images/voiceactors/3/42128.jpg
